resolution,model_id,training_mode,status,segm_AP,segm_AP50,segm_AP75,bbox_AP,bbox_AP50,bbox_AP75,segm_precision_at_50,segm_recall_at_50,segm_f1_at_50,params_trainable,train_wall_time_sec,peak_memory_mb,inference_latency_ms_mean,inference_peak_memory_mb,inference_fps,note
1024,ucn,from-scratch,ok,1.033187786915776,4.894400648187487,0.05527910303983766,2.080378927593261,7.672004784371055,0.5315083165767464,24.496644295302016,19.0,21.401018361363988,42635008,9025.0,,365.0,,2.73972602739726,no inference-profile artifact saved; no training-memory artifact saved
1024,msmformer,from-scratch,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50745922,12356.0,77197.0,341.92228321917355,3891.845703125,2.92464120964879,multiple live artifact candidates found; using 20260318_1k_1566_20ep_1024_full19/_backup_fix_20260324_normrepair/msmformer
512,mgm_mask2former_depthnorm_on,fine-tuned,ok,69.90385277806985,85.6325715960735,74.5401004659561,53.167688185006476,78.24715068615549,56.14970889368618,95.33771667662882,84.0,89.31047354948805,79696062,6676.0,21375.0,149.61146612185985,2777.1171875,6.683979683652663,no inference-profile artifact saved
512,magformer_lightdepth_mobilenetv3_spatialgate_edge_validhole,fine-tuned,ok,60.36416029088235,83.51929071515013,68.96410249937837,58.42679302092068,80.5521163561891,63.59735338778445,92.9582448690729,83.0,87.69733216961819,49912530,16701.028961759002,8224.96,402.0666513417382,2453.796875,2.4871498212122196,no inference-profile artifact saved
512,magformer_depthnorm_on,fine-tuned,ok,59.90985902098884,82.11324917807087,66.73955660413013,49.447158878667004,74.06490741474335,51.23821091505428,92.89470465941054,80.0,85.9665006790403,79696062,22473.89502182103,16006.19,455.8762545953505,3399.00146484375,2.193577730622601,no inference-profile artifact saved
512,magformer_lightdepth_mobilenetv3_sagate_edge_validhole,fine-tuned,ok,59.75267800794592,82.63684871184178,68.11152989075545,55.00869765500317,79.68499359720013,59.34020752123853,93.97779386917694,82.0,87.58126724785895,49958798,10064.0,8229.25,397.29940340388566,2453.97314453125,2.516993459925794,no inference-profile artifact saved
512,magformer_lightdepth_convnextlite_spatialgate_edge_validhole,fine-tuned,ok,59.736155778374346,82.46844804351622,67.97831711473198,54.90906956163323,78.92276661968131,59.24857611567551,93.4402332361516,81.0,86.77652800294152,50237888,10167.0,8951.85,400.3615223034285,2456.98681640625,2.4977425259216437,no inference-profile artifact saved
512,magformer_nodpth_ref,fine-tuned,ok,53.87520876067268,78.92513054570055,60.03121308557352,49.26478797377646,77.35163648278396,52.350708076538744,91.37607799025122,77.0,83.57431874208065,79628990,16587.123206640004,8182.57,387.0162126806099,2568.54296875,2.5838710814558636,no inference-profile artifact saved
512,mask2former,fine-tuned,ok,43.08477567113451,72.2024896435511,47.55875443514336,40.98181013528758,74.52086299361783,42.28281680056714,91.9734292831442,70.0,79.49624920968542,44056196,3850.0,11013.0,48.702275682007894,2313.45263671875,20.532921429160865,no inference-profile artifact saved
512,yolov8_seg_x,fine-tuned,ok,42.92817677131324,80.57393868719535,44.47909494194183,63.858357339912274,83.55085096947835,72.07197465265975,96.25730994152046,78.0,86.17222632391434,71751811,1504.0,7823.36,33.571300755720586,2172.30322265625,29.7873474512184,no inference-profile artifact saved
512,yolov8_seg_l,fine-tuned,ok,42.68161143003722,80.4815914757454,44.547972916178566,63.67134060814658,84.33007354614224,71.31305566852758,96.094459582198,78.0,86.1069084610649,45936819,1414.0,6184.96,30.691912377951667,2007.06494140625,32.581873285888044,no inference-profile artifact saved
512,yolov8_seg_m,fine-tuned,ok,42.105159598734645,79.59306911267434,43.08490844042382,62.33408404261625,83.39120752343952,70.17100935008091,95.41895066562255,77.0,85.22565730610094,27240227,1390.0,4843.52,29.229879260528833,1941.52099609375,34.211567933172084,no inference-profile artifact saved
512,yolov8_seg_s,fine-tuned,ok,40.2132216212432,77.43437012987701,40.227643133710146,59.98112201812609,82.30204053761649,67.94495030733478,94.2694547379566,75.0,83.53792025019546,11790483,1371.0,3717.12,17.548487135209143,1588.9736328125,56.984969262313676,no inference-profile artifact saved
512,maskrcnn,fine-tuned,ok,38.78005870579144,67.03084567174909,41.62626188228602,45.67082803988425,75.35948526995733,49.68536069566533,91.34231167677963,65.0,75.95193131422134,44024278,1581.0,6380.0,28.222383300308138,1480.56591796875,35.43286863335464,no inference-profile artifact saved
512,yolov8_seg_n,fine-tuned,ok,35.88360245678046,72.82634563786712,32.09659509941976,54.24404811525403,80.58437872032972,61.482215003701135,92.97673098751419,69.0,79.21377841157943,3263811,1380.0,3051.52,16.811040026368573,803.04833984375,59.48471947193468,no inference-profile artifact saved
512,mgm_mask2former_nodpth_ref,fine-tuned,ok,32.21937733378951,61.49204518240629,30.879531345034028,34.87556225968949,69.82686116224444,31.383862244921858,78.89488990444536,60.0,68.16223977027997,79628990,4921.0,13165.0,82.2825023799669,2778.3603515625,12.153252162679332,no inference-profile artifact saved
512,unetpp_boundary_inst,from-scratch,ok,10.17882650905248,25.820362873265644,6.690521947260586,9.491779285292926,28.70766363149399,4.580401810446647,55.757575757575765,31.0,39.84631505413901,529026,4953.0,,18.791829001856968,666.0771484375,53.21461790127944,no inference-profile artifact saved; no training-memory artifact saved
512,msmformer,from-scratch,ok,8.570474207148042,17.564092050551622,8.31663896113936,8.34521509483676,17.84926056104701,6.70751316904326,81.77033492822966,18.0,29.505083445233073,52521730,32026.0,69666.0,451.2840080051683,5253.74560546875,2.2158994829450007,no inference-profile artifact saved
512,uoais,from-scratch,ok,6.164118658098751,24.774668494861434,1.1432519983338576,15.431035189504735,47.45314934210328,4.846302098419022,42.913089320680825,30.0,35.3130745553329,81686167,2421.0,9743.0,35.8937770803459,1715.275390625,27.85998246329899,no inference-profile artifact saved
512,unet_boundary_inst,from-scratch,ok,5.786756730028503,15.252220874606822,3.612576485965033,4.587797753017226,14.43050433310485,2.2170749154641274,42.172949002217294,20.0,27.132667617689016,1942594,4748.0,,13.547951895743608,587.46826171875,73.81189479379331,no inference-profile artifact saved; no training-memory artifact saved
512,unet_semantic_inst,from-scratch,ok,3.2536894266734917,4.20190487704687,3.279783933018956,3.1480604652920836,4.028592338124813,3.2838584145411827,66.66666666666666,4.0,7.547169811320755,1942594,2229.0,,13.534612394869328,587.46826171875,73.88464263513582,no inference-profile artifact saved; no training-memory artifact saved
512,ucn,from-scratch,ok,0.049273688487813695,0.3128055793253523,0.0005832689307222327,0.3724365971443635,1.9838400409509829,0.02942447916849919,6.272324617802544,4.0,4.8848336486035375,42635008,2435.0,,355.7142857142857,,2.811244979919679,no inference-profile artifact saved; no training-memory artifact saved
